group_id,post_id,id_graphql,link_post,public_time_post,first_collect_time_post,lastest_collect_time_post,content_text_post,number_like_post,number_love_post,number_support_post,number_haha_post,number_wow_post,number_sorry_post,number_anger_post,number_share_post,number_cmt_post,number_old_cmt_post,number_reaction_post,place_post,hastag_post,image_link_post,image_content_post,source_crawl_post,type_source_post,user_post
664514627023376,1796224683852359,ZmVlZGJhY2s6MTc5NjIyNDY4Mzg1MjM1OQ==,https://www.facebook.com/groups/664514627023376/permalink/1796224683852359,2020-07-30,2020-08-03,2020-08-03,"Thả nhẹ 1 tấm Hoàng Hôn của mọi người vào đây đi , 🌄,  ,  , #, checkinvietnam,  , #, binhthuan,  , #, phanthiet",7308,615,34,21,243,1,1,18,918,918,8223,,checkinvietnam binhthuan phanthiet,https://scontent.fhan5-2.fna.fbcdn.net/v/t1.0-9/113520431_3784139868267837_8811130531294348954_o.jpg?_nc_cat=110&_nc_sid=ca434c&_nc_ohc=aKd3LdfpwYkAX_oCQ_f&_nc_ht=scontent.fhan5-2.fna&oh=965e316a5c4b0641adb0d0bda0ab4aae&oe=5F4D0930,,FACEBOOK,SOCIAL_NETWORK,100000155820985
664514627023376,1796286623846165,ZmVlZGJhY2s6MTc5NjI4NjYyMzg0NjE2NQ==,https://www.facebook.com/groups/664514627023376/permalink/1796286623846165,2020-07-30,2020-08-03,2020-08-03,"Chiều hoàng hôn buông ở An Giang... , 🌅,  ,  , #, CheckinAnGiang",5237,379,21,4,81,3,0,26,314,314,5725,,CheckinAnGiang,https://scontent.fhan5-5.fna.fbcdn.net/v/t1.0-9/116436600_1443024126123847_2905004718316239899_o.jpg?_nc_cat=108&_nc_sid=ca434c&_nc_ohc=NJvjCwGndWgAX-kt6lt&_nc_ht=scontent.fhan5-5.fna&oh=a8cc3359799aead8d12821961644740c&oe=5F4C2BD9,,FACEBOOK,SOCIAL_NETWORK,100012488204022
664514627023376,1796165987191562,ZmVlZGJhY2s6MTc5NjE2NTk4NzE5MTU2Mg==,https://www.facebook.com/groups/664514627023376/permalink/1796165987191562,2020-07-30,2020-08-03,2020-08-03,"Giãn cách xã hội.,  , #, checkinHue,  , #, checkinVietnam",1407,124,9,4,21,0,0,8,16,16,1565,,checkinHue checkinVietnam,https://scontent.fhan5-3.fna.fbcdn.net/v/t1.0-9/114265403_165910628334041_7314090313369503094_o.jpg?_nc_cat=106&_nc_sid=ca434c&_nc_ohc=ig7O-7BgRwsAX_KFWLt&_nc_ht=scontent.fhan5-3.fna&oh=f315d938be6526876ea9c8a211fd349b&oe=5F4E51E6,,FACEBOOK,SOCIAL_NETWORK,100047453148012
170785923686792,603085773790136,ZmVlZGJhY2s6NjAzMDg1NzczNzkwMTM2,https://www.facebook.com/groups/170785923686792/permalink/603085773790136,2019-12-27,2020-08-03,2020-08-03,Noel nhẹ nhẹ.....dzooooooooo,31,0,0,2,2,0,0,0,0,0,35,,,https://scontent.fhan5-2.fna.fbcdn.net/v/t1.0-9/80036997_2546352368807008_72682451649953792_o.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=v2F5p39qOr0AX-QzQkW&_nc_ht=scontent.fhan5-2.fna&oh=3bcdd8c73c94b53f047937c4c14ef822&oe=5F4CECA0 https://scontent.fhan5-5.fna.fbcdn.net/v/t1.0-9/80460155_2546352442140334_8480928090099286016_o.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=yslCN6FBg9gAX-bha_Q&_nc_ht=scontent.fhan5-5.fna&oh=a13d0bd7b8967d0bb06b8496c103325f&oe=5F4CFCD3 https://scontent.fhan5-2.fna.fbcdn.net/v/t1.0-9/80669988_2546352518806993_7084318632267743232_o.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=GJ8NHErCyWAAX-BXUPl&_nc_ht=scontent.fhan5-2.fna&oh=273a75758860fe45d0a853085abe898d&oe=5F4F477D https://scontent.fhan5-5.fna.fbcdn.net/v/t1.0-9/80857660_2546352582140320_4594156680639414272_o.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=mf_CYnd-uK8AX8YLl7s&_nc_ht=scontent.fhan5-5.fna&oh=0caee041b018234fd8c96461635a9086&oe=5F4C2A8B https://scontent.fhan5-5.fna.fbcdn.net/v/t1.0-9/80751826_2546352635473648_9038681605538840576_o.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=ZEwLT-SDaj8AX__FlJ3&_nc_ht=scontent.fhan5-5.fna&oh=2e5cca84f7b97c01a8d54fd9b281ccc2&oe=5F4BE294," món ăn và trong nhà, món ăn, món ăn, món ăn",FACEBOOK,SOCIAL_NETWORK,100002968086413
664514627023376,1796913923783435,ZmVlZGJhY2s6MTc5NjkxMzkyMzc4MzQzNQ==,https://www.facebook.com/groups/664514627023376/permalink/1796913923783435,2020-07-31,2020-08-03,2020-08-03,"Nụ cười Hà Giang !,  Dù cuộc sống còn nhiều khó khăn, nhưng nụ cười giòn tan luôn xuất hiện trên những khuôn mặt ngây thơ, hồn nhiên của các em.,  , #, CheckinHaGiang,  , #, CheckinDocThamMa",38,3,0,0,0,0,0,0,0,0,41,"Dốc Thẩm Mã - Cao Nguyên Đá Đồng Văn, Hà Giang",CheckinHaGiang CheckinDocThamMa,https://scontent.fhan5-6.fna.fbcdn.net/v/t1.0-9/116253013_4483628491662449_6483460748332873842_o.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=eQfFxZpiNpYAX8mV8mN&_nc_ht=scontent.fhan5-6.fna&oh=eede87f0ce70e9f65689c8f2ec116776&oe=5F4DC596 https://scontent.fhan5-6.fna.fbcdn.net/v/t1.0-9/116225512_4483628438329121_2354934753246874752_o.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=ZhWNLta3iMQAX-fETBc&_nc_ht=scontent.fhan5-6.fna&oh=d79e4b084e83b7e161550ebd8fd7ef30&oe=5F4F5A4D https://scontent.fhan5-7.fna.fbcdn.net/v/t1.0-9/116676145_4483624361662862_8738048036265410264_o.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=ICB2BcvTjC4AX-TPfGm&_nc_ht=scontent.fhan5-7.fna&oh=ba8771eefe00eba4cb4ca6e01f995180&oe=5F4D9993 https://scontent.fhan5-5.fna.fbcdn.net/v/t1.0-9/116682839_4483624264996205_7684100845800694333_o.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=NktKeuS67P4AX-9F4zD&_nc_ht=scontent.fhan5-5.fna&oh=6fc8b0491c1cb34534d39f6d27e2389d&oe=5F4E96A2 https://scontent.fhan5-6.fna.fbcdn.net/v/t1.0-9/116048326_4483624231662875_410194276746778459_o.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=pl5udQgMIM4AX_s4ymm&_nc_ht=scontent.fhan5-6.fna&oh=244c0d556f8e96e0a9b1bc3b68e794ed&oe=5F4B87A3," núi, bầu trời, cây, đám mây, thực vật, cỏ, ngoài trời và thiên nhiên, 1 người, trẻ em, thực vật, hoa và ngoài trời, 2 người, mọi người đang đứng, núi, ngoài trời và thiên nhiên, 1 người, đang đứng, núi, trẻ em, ngoài trời và thiên nhiên",FACEBOOK,SOCIAL_NETWORK,100000460267701
664514627023376,1793359360805558,ZmVlZGJhY2s6MTc5MzM1OTM2MDgwNTU1OA==,https://www.facebook.com/groups/664514627023376/permalink/1793359360805558,2020-07-27,2020-08-03,2020-08-03,"Thả 1 tấm hình du lịch mùa hè của các bạn vào đay nào , 🌊, 🌊, 🌊,  , #, checkinvietnam,  , #, binhthuan,  , #, phanthiet",8226,507,25,8,116,9,0,47,1252,1252,8891,,checkinvietnam binhthuan phanthiet,https://scontent.fhan5-3.fna.fbcdn.net/v/t1.0-9/108553762_3774968202518337_2338141171023274893_o.jpg?_nc_cat=106&_nc_sid=ca434c&_nc_ohc=pYdvWhZyEvQAX8G7H5r&_nc_ht=scontent.fhan5-3.fna&oh=e36b0af830256057881b7e9791ce32ed&oe=5F4F27E8,,FACEBOOK,SOCIAL_NETWORK,100000155820985
664514627023376,1795888570552637,ZmVlZGJhY2s6MTc5NTg4ODU3MDU1MjYzNw==,https://www.facebook.com/groups/664514627023376/permalink/1795888570552637,2020-07-30,2020-08-03,2020-08-03,"Team đam mê mãnh liệt với bình minh trên biển khoe ảnh nào , 😜, 😜, 😜,  , #, checkinvietnam,  , #, checkinthanhhoa,  , #, baidongnghison",1210,66,4,9,1,1,0,0,279,279,1291,,checkinvietnam checkinthanhhoa baidongnghison,https://scontent.fhan5-7.fna.fbcdn.net/v/t1.0-9/116289236_1758902164268166_9172056123746501695_o.jpg?_nc_cat=103&_nc_sid=ca434c&_nc_ohc=FC2ESjTmIQoAX_N5LBk&_nc_oc=AQlPM43cMrp8-xpAqmOXyRAhiIrlgGSMDVZFjOCKqTd4sps7gMUaaIVXq1UR0ysCcVM&_nc_ht=scontent.fhan5-7.fna&oh=f84d7efa0cc9225768379168c00a6104&oe=5F4F5447,,FACEBOOK,SOCIAL_NETWORK,100004451989243
664514627023376,1790135481127946,ZmVlZGJhY2s6MTc5MDEzNTQ4MTEyNzk0Ng==,https://www.facebook.com/groups/664514627023376/permalink/1790135481127946,2020-07-24,2020-08-03,2020-08-03,"2 điểm checkin hot nhất Cao Bằng , ❤️,  , #, CheckinVietNam,  , #, CheckinCaoBang",1607,95,6,1,6,0,0,8,148,148,1715,,CheckinVietNam CheckinCaoBang,https://scontent.fhan5-6.fna.fbcdn.net/v/t1.0-9/109747525_1447601618757670_8654405740942514595_o.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=z4AfJEk-So4AX8XJIKI&_nc_ht=scontent.fhan5-6.fna&oh=19d386562b87811cc35c6f6e688d6246&oe=5F4D9252 https://scontent.fhan5-2.fna.fbcdn.net/v/t1.0-9/110321705_1447601722090993_4168640466703708578_o.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=uHQmy0mZBawAX9PuE44&_nc_ht=scontent.fhan5-2.fna&oh=4bd780cbde110a96e8cad12ab9b2c654&oe=5F4CC03E https://scontent.fhan5-7.fna.fbcdn.net/v/t1.0-9/109717970_1447601648757667_808521101205349133_o.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=KdNX7ZMmBb8AX_fVH-r&_nc_ht=scontent.fhan5-7.fna&oh=97d13fd3934830bbe007392172234ae1&oe=5F4F3AC0 https://scontent.fhan5-6.fna.fbcdn.net/v/t1.0-9/108154850_1447601702090995_1867336693605592631_o.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=JcvWh3v23uYAX9yM_tj&_nc_ht=scontent.fhan5-6.fna&oh=cd825d817cb535fede964499f46f84bc&oe=5F4D6EFD," bầu trời, ngoài trời, thiên nhiên và nước, một hoặc nhiều người, mọi người đang đứng, núi, bầu trời, thực vật, ngoài trời và thiên nhiên, một hoặc nhiều người, núi, bầu trời, ngoài trời và thiên nhiên",FACEBOOK,SOCIAL_NETWORK,100005235363170
664514627023376,1796230500518444,ZmVlZGJhY2s6MTc5NjIzMDUwMDUxODQ0NA==,https://www.facebook.com/groups/664514627023376/permalink/1796230500518444,2020-07-30,2020-08-03,2020-08-03,"Vườn dứa Ninh Bình!!! ,  Chụp couple ở đây mà cứ ngỡ bên tây!!! , 🙂,  ,  , #, checkinvietnam,  , #, checkinninhbinh",249,18,0,0,0,0,0,1,12,12,267,,checkinvietnam checkinninhbinh,https://scontent.fhan5-7.fna.fbcdn.net/v/t1.0-9/116512541_3340924325963563_108233542296257841_o.jpg?_nc_cat=100&_nc_sid=ca434c&_nc_ohc=-pKmJkbWpikAX_oExoC&_nc_ht=scontent.fhan5-7.fna&oh=6f0733a2f831fd767aaf4551f0a03ad6&oe=5F4EE8A7,,FACEBOOK,SOCIAL_NETWORK,100001380867168
664514627023376,1796068010534693,ZmVlZGJhY2s6MTc5NjA2ODAxMDUzNDY5Mw==,https://www.facebook.com/groups/664514627023376/permalink/1796068010534693,2020-07-30,2020-08-03,2020-08-03,"#, Độchành,  Du lịch một mình đối với một cô gái... ???,  Khi nói đến điều này, Kim chắc rằng nhiều cô gái khác kinh ngạc rằng “có tự kỷ mới đi một mình”. Bạn có phản ứng vậy không? Nếu không thì bạn thật sự là một cô gái rất tuyệt vời!,  Thật ra không phải tự kỷ hay gì đâu bạn ạ, có chăng là bạn chưa nhìn thấy được cái gọi là “sự hay ho” của việc phải đi đâu xa xôi một mình, ăn một mình, đi dạo một mình và tối nằm khách sạn…cũng một mình.,  Kim đã có rất nhiều những chuyến đi như thế và lần này lại tiếp tục là nơi đây- Sapa. Đây cũng không phải là lần đầu tiên Kim độc hành tại mảnh đất này và cũng đương nhiên Không phải tự dưng mà Kim lại chọn nơi này để đi nhiều như thế . ,  Kim yêu mảnh đất này, yêu cái không khí nơi đây. Khó có nơi nào mà khiến mình phải thốt lên quá nhiều lần “ Trời ơi! Đẹp quá”,  Quả thật không sai khi người ta nói : “SAPA đến k do dự, ở không muốn về”,  , #, checkinVietNam,  , #, checkinSapa,  , #, dulichmotminh",1343,162,11,3,5,0,0,23,242,242,1524,,Độchành checkinVietNam checkinSapa dulichmotminh,https://scontent.fhan5-5.fna.fbcdn.net/v/t1.0-9/116231777_1957434277720276_8435283298725950491_o.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=bjq5JbM8YFUAX-nxp1x&_nc_ht=scontent.fhan5-5.fna&oh=97d6e3b1c42ab9f8b4690066c13efa3e&oe=5F4DF88E https://scontent.fhan5-6.fna.fbcdn.net/v/t1.0-9/115803549_1957434317720272_6073193220322993979_o.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=qsqJs-KlEtwAX_gDOY3&_nc_ht=scontent.fhan5-6.fna&oh=30c6eaf7282f89c15e93c7aefe98fd68&oe=5F4F2E50 https://scontent.fhan5-2.fna.fbcdn.net/v/t1.0-9/115956654_1957435034386867_5811252708480745095_o.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=7J6pdrkrpJcAX_nqQBC&_nc_ht=scontent.fhan5-2.fna&oh=d5f10dd82ec60392ec5208298f39587e&oe=5F4D7916 https://scontent.fhan5-5.fna.fbcdn.net/v/t1.0-9/116433901_1957434867720217_9126952056724636232_o.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=jvdYAQfJRxYAX_68jCn&_nc_ht=scontent.fhan5-5.fna&oh=78a24a02517d200d4a484637eb1834d0&oe=5F4E470E https://scontent.fhan5-2.fna.fbcdn.net/v/t1.0-9/116666645_1957435151053522_3030559457482228653_o.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=sPhgqU7709IAX9yq8r1&_nc_ht=scontent.fhan5-2.fna&oh=3992f75247cb7caf4bd5dfecd6fc6144&oe=5F4BFF41," 1 người, núi, bầu trời, ngoài trời và thiên nhiên, 1 người, đang đứng, núi, bầu trời, thiên nhiên và ngoài trời, đám mây, bầu trời, núi, ngoài trời và thiên nhiên, 1 người, đang đứng, núi, bầu trời, đám mây, ngoài trời và thiên nhiên",FACEBOOK,SOCIAL_NETWORK,100003611687803
664514627023376,1796724730469021,ZmVlZGJhY2s6MTc5NjcyNDczMDQ2OTAyMQ==,https://www.facebook.com/groups/664514627023376/permalink/1796724730469021,2020-07-31,2020-08-03,2020-08-03,"Team săn mây Tà Xùa nhưng k thành , 😂, 😂,  , #, checkintaxua2020,  , #, checkinvietnam",2486,93,7,11,3,1,2,4,54,54,2603,,checkintaxua2020 checkinvietnam,https://scontent.fhan5-7.fna.fbcdn.net/v/t1.0-9/110253716_724300068403672_1505416831349150210_o.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=gmI158JBWW8AX9zarBo&_nc_ht=scontent.fhan5-7.fna&oh=2b685570b23dfd2822257742fe4a91e8&oe=5F4C083A https://scontent.fhan5-3.fna.fbcdn.net/v/t1.0-9/116641527_724300198403659_3061659618454443221_o.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=ayLM7MNU4GUAX-jPlDQ&_nc_ht=scontent.fhan5-3.fna&oh=7d75c0b8908c487ca76f7aaa81eda017&oe=5F4D0E9E https://scontent.fhan5-3.fna.fbcdn.net/v/t1.0-9/109673593_724300121737000_3534174770450374060_o.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=AHgE2nbAVGUAX_YpMJl&_nc_ht=scontent.fhan5-3.fna&oh=9b7590c5837e4150197200c0a785c222&oe=5F4ECB98 https://scontent.fhan5-4.fna.fbcdn.net/v/t1.0-9/115988338_724300115070334_7336050588770876801_o.jpg?_nc_cat=104&_nc_sid=07e735&_nc_ohc=a9By9XDOsNUAX9Vymho&_nc_ht=scontent.fhan5-4.fna&oh=32e29d00e56aee265c3f6fb00d06508a&oe=5F4CC26C https://scontent.fhan5-1.fna.fbcdn.net/v/t1.0-9/115932752_724300178403661_7393953576691318360_o.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=69R8V148yIgAX-0UepY&_nc_ht=scontent.fhan5-1.fna&oh=e20a446a2afaedaa1353c772d08318c0&oe=5F4C5E03," một hoặc nhiều người, bầu trời, núi, đám mây, ngoài trời và thiên nhiên, một hoặc nhiều người, bầu trời, đám mây, núi, ngoài trời và thiên nhiên, một hoặc nhiều người, mọi người đang đứng, đám mây, bầu trời, núi, ngoài trời và thiên nhiên, 1 người, đang đứng, bầu trời, đám mây, ngoài trời và thiên nhiên",FACEBOOK,SOCIAL_NETWORK,100024710565088
664514627023376,1796113137196847,ZmVlZGJhY2s6MTc5NjExMzEzNzE5Njg0Nw==,https://www.facebook.com/groups/664514627023376/permalink/1796113137196847,2020-07-30,2020-08-03,2020-08-03,"Tình hình Dịch căng thẳng ntn nên e huỷ hết tất cả các trip chơi xa , :(,  Nghĩ cũng thương con bé ở nhà suốt mùa dịch rồi nên 2 vc quyết định cho gia đình đi camping Ba Vì kết hợp nghỉ ngơi 1 hôm tại resort Melia Ba Vi , vừa để Vc mình nghỉ ngơi vừa để cho bạn nhà mình có 1 khoảng thời gian ý nghĩa vào mùa hè COVID 2020 ^^. Công việc không bị vướng bận thời gian nên mình đặt phòng vào ngày trong tuần cho vắng khách nên cũng yên tâm hơn đỡ lo về dịch bệnh ,đặt phòng trong tuần giá cũng rẻ hơn rất nhiều so với cuối tuần nữa . Lên đến nơi cả resort có mỗi gia đình mình , 😆, .Chuyến đi tuy ngắn nhưng thật sự rất vui vẻ , bé nhà mình cũng được hoà mình vào thiên nhiên tự do vui vẻ chạy khắp nơi chơi khắp chốn , tìm hiểu được nhiều loài sinh vật và giống cây mới mà ở Tp ko có , 😍,  xã nhà mình thì ""Nghiện"" luôn cái bể bơi đậm chất Rustic của resort ^^,  Có thể nói với khoảng cách 50km từ Hà Nội thì Ba Vì là điểm đến lý tưởng cho các gia đình nhỏ có một khoảng thời gian tuyệt vời bên gia đình , với không khí mát lạnh của núi rừng phảng phất mùi hương thơm từ các loài hoa rừng nhẹ bay theo gió .,  , #, CheckinVietNam,  , #, CheckinBaVi",5725,493,21,5,5,0,1,92,348,348,6250,,CheckinVietNam CheckinBaVi,https://scontent.fhan5-2.fna.fbcdn.net/v/t1.0-9/110175827_10214633359828062_1135790765942163824_o.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=gdjhtOOz66UAX-4dEkF&_nc_ht=scontent.fhan5-2.fna&oh=8dcd7c8d5b3555764cdd10bcb9bbd7d4&oe=5F4E3B27 https://scontent.fhan5-1.fna.fbcdn.net/v/t1.0-9/116408441_10214633360708084_8346345473470173516_o.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=I5JrujmzpFcAX8dbg55&_nc_ht=scontent.fhan5-1.fna&oh=768dc8538ad0520b8fde194794d6b738&oe=5F4D0174 https://scontent.fhan5-1.fna.fbcdn.net/v/t1.0-9/116909315_10214633359508054_1280992680672922216_o.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=NeBFf8_GtcEAX_lgfp1&_nc_ht=scontent.fhan5-1.fna&oh=8628485c8c8d9ea22564b3b198a8a912&oe=5F4CE6D8 https://scontent.fhan5-5.fna.fbcdn.net/v/t1.0-9/113221716_10214633364908189_838311973624518562_o.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=SEhAZNnLamcAX8LYRp9&_nc_ht=scontent.fhan5-5.fna&oh=c5843ab444f716b990cf6ca59ecfc745&oe=5F4BF21D https://scontent.fhan5-7.fna.fbcdn.net/v/t1.0-9/110072034_10214633366868238_9204098515679081144_o.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=VWeYIG-ytZ4AX84wkOK&_nc_ht=scontent.fhan5-7.fna&oh=387742be5e9b94217d8cfe52af555211&oe=5F4EA7C3," cây, ngoài trời và thiên nhiên, 2 người, mọi người đang ngồi, cây, bàn, ngoài trời và thiên nhiên, 1 người, ngoài trời, nước và trong nhà, 1 người, ngoài trời và cận cảnh",FACEBOOK,SOCIAL_NETWORK,1844592224
664514627023376,1796168123858015,ZmVlZGJhY2s6MTc5NjE2ODEyMzg1ODAxNQ==,https://www.facebook.com/groups/664514627023376/permalink/1796168123858015,2020-07-31,2020-08-03,2020-08-03,"⛅, Phải chăng đặc sản của Đà Lạt chính là mây?, ⛅️,  , ⛅️, Đối với mình, mỗi lần đi Đà Lạt thì phải đi săn mây. Trước khung cảnh mây trời, nhâm nhi một ly cà phê vào sáng sớm, bật một bản nhạc của Đen Vâu thì cảm giác chẳng khác nào đang lạc ở Tiên Giới , 🥰,  , ⛅️, Chờ hết dịch mình lại hẹn hò Đà Lạt nhé, ❤️,  , #, CheckinVietNam,  , #, DaLat",847,67,4,1,0,1,0,12,71,71,920,,CheckinVietNam DaLat,https://scontent.fhan5-5.fna.fbcdn.net/v/t1.0-9/116683592_1474381706079621_8371187966645580939_o.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=-3HuaFTBME8AX-yBphE&_nc_ht=scontent.fhan5-5.fna&oh=ed4db15fa25381ff1c67e2d7c30c12f7&oe=5F4DE01B https://scontent.fhan5-2.fna.fbcdn.net/v/t1.0-9/116387478_1474381912746267_1458489834109037311_o.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=jV1YTj-uwI0AX_wsoC1&_nc_ht=scontent.fhan5-2.fna&oh=24d044272e56479e502737e606fb786a&oe=5F4B9EE1 https://scontent.fhan5-2.fna.fbcdn.net/v/t1.0-9/110149546_1474381936079598_3030730014280985501_o.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=AtGgrpnT9ykAX91xPxo&_nc_ht=scontent.fhan5-2.fna&oh=f3145d8e5379f6156b982596b536e304&oe=5F4BFA08 https://scontent.fhan5-5.fna.fbcdn.net/v/t1.0-9/107623853_1474381872746271_5181253753189657510_o.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=uOy8r2ytPm0AX8CIFkR&_nc_ht=scontent.fhan5-5.fna&oh=deb3dd17e2b3b2fddf96cffecf5a7b1a&oe=5F4E174F https://scontent.fhan5-7.fna.fbcdn.net/v/t1.0-9/115759235_1474381732746285_2538151160528815263_o.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=b1S1-Bp7DpIAX_uo1N8&_nc_ht=scontent.fhan5-7.fna&oh=cc4cdd95de1edd02142a40aa7f05f145&oe=5F4CFB08," một hoặc nhiều người, mọi người đang đứng, bầu trời, đám mây và ngoài trời, đám mây, bầu trời, ngoài trời và thiên nhiên, đám mây, bầu trời và ngoài trời, 1 người, đang đứng, bầu trời, đám mây và ngoài trời",FACEBOOK,SOCIAL_NETWORK,100005234175439
664514627023376,1796241667183994,ZmVlZGJhY2s6MTc5NjI0MTY2NzE4Mzk5NA==,https://www.facebook.com/groups/664514627023376/permalink/1796241667183994,2020-07-30,2020-08-03,2020-08-03,"Lên Tà Xùa săn mây tình cờ săn cả bầu trời ...,  , #, CheckinVietNam,  , #, CheckinTaxua,  ,  , #, TaxuaT4",2782,509,31,4,74,1,0,128,320,320,3401,,CheckinVietNam CheckinTaxua TaxuaT4,https://scontent.fhan5-6.fna.fbcdn.net/v/t1.0-9/110280510_1700311170119165_1098524641641955844_n.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=fhUxFO1WvI4AX_8Z58b&_nc_ht=scontent.fhan5-6.fna&oh=3f04c6e773f6cfe9bd952297b0224b5c&oe=5F4C6613 https://scontent.fhan5-6.fna.fbcdn.net/v/t1.0-9/116331394_1700311196785829_8095003178646960309_n.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=6c8YUcPbCvUAX8YyoPS&_nc_ht=scontent.fhan5-6.fna&oh=0fb7f6b49ea1fc3fb11c25d7d403a675&oe=5F4F274C https://scontent.fhan5-2.fna.fbcdn.net/v/t1.0-9/116228805_1700311233452492_6895469688642790803_n.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=ipKYDYYDBFUAX9j4Yv9&_nc_oc=AQnBEgBrEUkSzK0FnSGvuWxCHT292D1YG9JkqEfZWD3a4WdijahbSBaTNLTNdH-qsSQ&_nc_ht=scontent.fhan5-2.fna&oh=c04c2575df6cef49f5f21b564ba2d09c&oe=5F4C86E1 https://scontent.fhan5-2.fna.fbcdn.net/v/t1.0-9/116215421_1700311270119155_8809331445275036089_n.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=0U6u04HNXOwAX9W-aPa&_nc_ht=scontent.fhan5-2.fna&oh=4a025ca3680e9e9e8edd58dfe7c5a54a&oe=5F4CC5C3 https://scontent.fhan5-4.fna.fbcdn.net/v/t1.0-9/111142793_1700311296785819_8743897523433653798_n.jpg?_nc_cat=104&_nc_sid=07e735&_nc_ohc=zHS_9SWkc8AAX-uQBrx&_nc_ht=scontent.fhan5-4.fna&oh=74f2de1345bb42a6bb7681b1e6252f97&oe=5F4B983D," bầu trời, đám mây, chạng vạng, ngoài trời và thiên nhiên, bầu trời và đêm, đêm, bầu trời và thiên nhiên, bầu trời, núi, đám mây, đại dương, thiên nhiên, ngoài trời và nước",FACEBOOK,SOCIAL_NETWORK,100004208947137
